number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
680,Chu_kỳ_Sothic,15017492,,3448,20211101091648,66600321,,History,vi
682,Mậu_dịch_nô_lệ,15082637,,2342,20210827142542,65851708,,History,vi
689,Cách_mạng_đồ_đá_mới,15325142,,78225,20230506230914,69956139,,History,vi
691,Vương_quốc_Iberia_(cổ_đại),15367974,,4015,20220103034415,67800120,,History,vi
692,Công_quốc_Bourgogne,15430043,,4971,20230527114532,70043522,,History,vi
694,Hy_Lạp_cổ_phong,15490876,,1692,20221105192451,69281397,,History,vi
700,Lịch_sử_Cộng_hòa_Ai_Cập,15830249,,3639,20220104214749,67835822,,History,vi
701,Danh_sách_nhà_Ai_Cập_học,15880610,,15358,20230131071509,69626455,,History,vi
709,Hưng_Trung_Hội,17356715,,10273,20200820121447,63492094,,History,vi
712,Danh_sách_đế_quốc,17589353,,3755,20230703161501,70402753,,History,vi
713,Lịch_sử_Beograd,18109514,,79936,20230615045403,70340561,,History,vi
715,Thực_dân_Bồ_Đào_Nha_tại_châu_Mỹ,18165598,,2816,20221016024557,69197855,,History,vi
718,Cuộc_chiến_Kitô,18547454,,5379,20220520191158,68626821,,History,vi
721,Jasagh,18771270,,979,20210608050326,65013337,,History,vi
723,Danh_sách_thiên_niên_kỷ,18992831,,999,20200819174113,63469960,,History,vi
724,Danh_sách_năm,18992832,,36691,20230122001250,69592142,,History,vi
728,Tính_lịch_sử_của_Giêsu,19246811,,7106,20220606130101,68689950,,History,vi
731,Triết_học_lịch_sử,19272622,,6413,20211010141652,66260254,,History,vi
741,Lịch_sử_đương_đại,19363577,,6321,20220413030113,68456746,,History,vi
742,Tính_hiện_đại,19428052,,7832,20220625045806,68774019,,History,vi
752,Giambattista_Vico,19435925,,20221,20230604103645,70080665,,History,vi
755,Triều_đại_Yarlung,19482224,,3288,20230724160615,70480172,,History,vi
764,Paleolithic_muộn,19496372,,5729,20220821223657,69026186,,History,vi
766,Chiến_tranh_Mười_ba_năm_(1454–1466),19497547,,1784,20210209183428,64403011,,History,vi
777,Đá_Ica,19522387,,15749,20211109131757,66796050,,History,vi
786,Vòng_tuần_hoàn_triều_đại,19594290,,9933,20230107145040,69546771,,History,vi
793,Romania_trong_Chiến_tranh_thế_giới_thứ_hai,19636308,,4985,20211219181924,67631313,,History,vi
794,Thể_kỷ_truyện,19639853,,27585,20221230142206,69490016,,History,vi
807,Nhà_sử_học,19729710,,5927,20230520033856,69998371,,History,vi
808,Công_quốc_Schwaben,19734727,,5772,20221124120617,69347279,,History,vi
812,Muhammad_Ibrahim,19746005,,1561,20220812094545,68974617,,History,vi
815,Các_giả_thuyết_tiếp_xúc_viễn_dương_thời_kỳ_tiền_Colombo,19752444,,14614,20221020170219,69213578,,History,vi
818,Chiến_tranh_Ý_1494–1495,19765376,,11016,20230105165946,69538506,,History,vi
821,Tartary,19787562,,10920,20230712111206,70434530,,History,vi
826,Chiến_tranh_nông_dân_ở_Đức,19797499,,33088,20230426173758,69924695,,History,vi
