number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
578,Montagu_C._Butler_Library,180655,,1500,20220717150657,1098798581,,Libraries & information,en
580,Qatar_University_Library,25790112,,1836,20230428121037,1152132955,,Libraries & information,en
582,Archives_management,56910813,,2984,20220706024200,1096693757,,Libraries & information,en
584,Information_scientist,21338685,,2764,20220420110600,1083733904,,Libraries & information,en
590,Corpus_Corporum,50387552,,2247,20230721143135,1166433373,,Libraries & information,en
597,Distance_education_librarian,32640717,,6778,20210327224314,1014581662,,Libraries & information,en
600,Library_of_Jonava,27620571,,1225,20230328144111,1147046805,,Libraries & information,en
602,Hill_Museum_&_Manuscript_Library,37113611,,23598,20230607210507,1159040527,,Libraries & information,en
604,Research_Library_in_Olomouc,39282803,,907,20230216145752,1139716156,,Libraries & information,en
605,Research_library,394878,,23706,20230711215621,1164916085,,Libraries & information,en
611,Online_public_access_catalog,465953,,7888,20230626064643,1161976842,,Libraries & information,en
615,Science_fiction_libraries_and_museums,8962573,,10139,20230417075341,1150286034,,Libraries & information,en
616,Public_Lending_Right,247585,,9827,20230309173049,1143751899,,Libraries & information,en
618,Vanport_Library,37835982,,5932,20210709231741,1032832175,,Libraries & information,en
620,List_of_archives,1558204,,13763,20221025214530,1118239544,,Libraries & information,en
621,Key_Word_in_Context,41908,,5993,20230508133649,1153811801,,Libraries & information,en
629,Documentation_science,33426856,,9679,20230327140131,1146878020,,Libraries & information,en
633,Citation_graph,36294615,,16364,20230429175736,1152348205,,Libraries & information,en
639,Esperanto_library,45085,,5292,20220121091105,1067024022,,Libraries & information,en
642,REFORMA,5548513,,18305,20230706120246,1163774124,,Libraries & information,en
647,Yunnan_Provincial_Library,20153501,,1934,20221011131057,1115436122,,Libraries & information,en
652,Chicago_Lawn_Branch,10380011,,1438,20220823202625,1106245799,,Libraries & information,en
658,Library_and_Information_Science_Access_Midwest_Program,21497578,,2238,20220228231722,1074571929,,Libraries & information,en
660,Waterville_Public_Library,33603276,,1447,20220218151210,1072608326,,Libraries & information,en
663,National_Library_of_Paraguay,12361695,,947,20200526110654,958936418,,Libraries & information,en
666,Richmond_Public_Library_(Canada),23057515,,3670,20230213161625,1139144384,,Libraries & information,en
668,Inner_Mongolia_Library,67603033,,4682,20220714064054,1098106476,,Libraries & information,en
675,Outline_of_information_science,22326312,,10708,20211018074238,1050508812,,Libraries & information,en
685,Gususan_Library,32462137,,1191,20220507002243,1086573258,,Libraries & information,en
698,Circulating_library,12391074,,12831,20230327155907,1146893163,,Libraries & information,en
708,Library_history,33494733,,26806,20230730115237,1167882227,,Libraries & information,en
710,Legal_Deposit_Libraries_Act_2003,2515361,,7671,20220416071237,1082976822,,Libraries & information,en
727,Deutsche_Bibliothek,2448689,,16892,20230130112057,1136454324,,Libraries & information,en
728,Librarian_of_the_Year_Award,51532642,,3839,20230105204609,1131799984,,Libraries & information,en
730,Georgia_Library_Learning_Online,2331217,,1498,20210918105323,1045025456,,Libraries & information,en
733,Concordance_(publishing),2937111,,9671,20230102123004,1131076549,,Libraries & information,en
749,Vidéothèque,54411130,,1663,20220118072007,1066411028,,Libraries & information,en
752,National_Library_of_Guatemala,23277783,,2126,20220129014058,1068547453,,Libraries & information,en
753,Oregon_City_Carnegie_Library,57227360,,4667,20220417235137,1083263399,,Libraries & information,en
754,Biblioteca_Chelliana,61206679,,4676,20230316163905,1144984779,,Libraries & information,en
755,Ping_Shan_Tin_Shui_Wai_Public_Library,50926226,,5313,20230414224319,1149865158,,Libraries & information,en
757,Delaware_Division_of_Libraries,65906374,,3532,20210623141954,1030039514,,Libraries & information,en
758,Municipal_Public_Library_Machado_De_Assis,32447883,,1599,20230212151853,1138948071,,Libraries & information,en
761,Lorenzo_de_Zavala_State_Archives_and_Library_Building,32400212,,3015,20220826210627,1106860547,,Libraries & information,en
762,Nebraska_Library_Commission,16735944,,6582,20220919100629,1111109739,,Libraries & information,en
764,Military_library,69387201,,4516,20211129003107,1057673394,,Libraries & information,en
766,Information_access,1991624,,4032,20220822225731,1106033926,,Libraries & information,en
772,Museum_informatics,32613583,,25166,20230702025831,1162957005,,Libraries & information,en
773,National_Library_of_Tunisia,14513585,,3731,20220223115417,1073577773,,Libraries & information,en
775,Blue_Ridge_Regional_Library,55004444,,1748,20220921010521,1111443512,,Libraries & information,en
776,List_of_largest_libraries,37234381,,24425,20230714220706,1165392569,,Libraries & information,en
777,Satilla_Regional_Library_System,53761705,,3776,20200422021044,952405870,,Libraries & information,en
781,Informedia_Digital_Library,509649,,1819,20230612013636,1159705630,,Libraries & information,en
