number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
322,Jiří_Příhoda,1664962,,12870,20230625183557,22918478,,Visual arts,cs
325,Daniel-Henry_Kahnweiler,548769,,14890,20230605001116,22856028,,Visual arts,cs
329,Modelletto,1659588,,1902,20230429134146,22748498,,Visual arts,cs
331,Jana_Tesaříková,1526921,,7173,20221130132103,22149720,,Visual arts,cs
332,Fotografie_interiéru,840575,,30986,20221110121741,21867103,,Visual arts,cs
336,Šitá_krajka,15138,,8261,20221212091250,22209071,,Visual arts,cs
337,Fajáns,214623,,4569,20210204172119,19440994,,Visual arts,cs
338,Oroplastika,1348117,,427,20171219111052,15658269,,Visual arts,cs
339,Palmeta,684209,,2511,20230426173032,22741149,,Visual arts,cs
345,Emil_Orlik,80261,,4049,20230406095553,22610011,,Visual arts,cs
348,Architektonická_soutěž,457458,,17279,20211028123745,20586933,,Visual arts,cs
354,Shakes_&_Fidget,585492,,4467,20200913113939,18993066,,Visual arts,cs
355,Skicák,319786,,812,20190103103240,16827525,,Visual arts,cs
358,Subpixel,221605,,941,20190730074816,17521759,,Visual arts,cs
359,Paleoart,1523430,,4727,20220521113409,21301247,,Visual arts,cs
360,Nová_figurace,1065599,,14557,20220910155530,21665157,,Visual arts,cs
368,Asymetrie,759959,,537,20210604095838,20015739,,Visual arts,cs
369,Společnost_vlasteneckých_přátel_umění,651706,,11737,20230116061538,22346480,,Visual arts,cs
372,Tvůrčí_skupina_SČVU_Říjen,710162,,1504,20210908112506,20451430,,Visual arts,cs
374,CowParade,1732850,,5411,20221023031642,21791896,,Visual arts,cs
375,Památník_Sovětské_armádě_v_Sofii,936013,,4957,20220225121721,20976385,,Visual arts,cs
377,Lidová_architektura,449796,,3717,20220111132915,20819443,,Visual arts,cs
378,Fokalk,1626866,,3737,20201002062333,19038116,,Visual arts,cs
379,Vejcovec,690226,,1283,20230621043239,22904061,,Visual arts,cs
380,DMZ_(komiks),915227,,3539,20230711154518,22966842,,Visual arts,cs
381,Jef_Aérosol,1736528,,2274,20230322213752,22567299,,Visual arts,cs
382,Jeruzalém:_Rok_v_rozděleném_městě,1861273,,2658,20230615101214,22888407,,Visual arts,cs
383,Metopa,159994,,3995,20221225022526,22262293,,Visual arts,cs
385,Činžovní_dům_u_Hvězdy_v_Toruni,1600963,,4349,20230409170853,22647155,,Visual arts,cs
386,Jan_Zrzavý,323262,,17888,20230718084159,22984116,,Visual arts,cs
387,Grisaille,42711,,2158,20230703135720,22938294,,Visual arts,cs
388,Jaroslav_Poš_(malíř),1659970,,5421,20230625194554,22918730,,Visual arts,cs
389,Restaurování,424795,,7100,20211110145846,20625884,,Visual arts,cs
391,Konceptuální_umění,280849,,5226,20230627090522,22922003,,Visual arts,cs
394,Assassin's_Creed:_Brahman,1113261,,2356,20230708182714,22954196,,Visual arts,cs
395,Kontrapost,1030754,,1667,20210808070100,20324709,,Visual arts,cs
397,Pletenec_(ornament),983548,,2343,20230428092001,22745274,,Visual arts,cs
400,Pinakotéka,225914,,5573,20211107182458,20617768,,Visual arts,cs
403,Sněhulák,148308,,14738,20221220124613,22243078,,Visual arts,cs
406,Ceroplastika,1621001,,3877,20230228183003,22503433,,Visual arts,cs
410,100_nábojů,915291,,4265,20201017203822,19085508,,Visual arts,cs
412,Zelený_muž,97068,,6196,20230704204247,22941463,,Visual arts,cs
413,Pieta,31738,,5398,20220127161722,20878861,,Visual arts,cs
414,Y:_Poslední_z_mužů,915747,,3584,20230704113722,22940191,,Visual arts,cs
415,Sillage,88261,,2598,20230512094826,22786748,,Visual arts,cs
422,Artotéka,910010,,11979,20221212084617,22207370,,Visual arts,cs
424,Handštajn,1515843,,7526,20220507230511,21244088,,Visual arts,cs
425,Přímý_pozitivní_tisk,526718,,4502,20200721232933,18862243,,Visual arts,cs
426,Rokaj,197834,,1787,20230527130330,22831679,,Visual arts,cs
428,Teorie_architektury,469727,,6081,20220521185216,21305277,,Visual arts,cs
430,Cena_Michala_Ranného,1594709,,4679,20230716082350,22979453,,Visual arts,cs
433,Czech_Grand_Design,941800,,6802,20230607074532,22863717,,Visual arts,cs
434,Jacek_Malczewski,120380,,4302,20221125071348,21993315,,Visual arts,cs
435,Uhel,235763,,1049,20161216092347,14457747,,Visual arts,cs
436,Vizualizér,956896,,1320,20230607175032,22865624,,Visual arts,cs
441,High_Dynamic_Range_Imaging,135812,,12726,20230105084902,22303451,,Visual arts,cs
443,Ikona_Nejsvětější_Trojice,999809,,6761,20211101170604,20600239,,Visual arts,cs
444,Gumotisk,437344,,5561,20221227015342,22267481,,Visual arts,cs
445,Cena_Vladimíra_Boudníka,710399,,2396,20220220232540,20962356,,Visual arts,cs
446,Feston,200412,,1549,20210806094452,20308067,,Visual arts,cs
448,Puntíky_(vzor),1003066,,1766,20210808154111,20340665,,Visual arts,cs
451,Jesličky,52556,,10006,20230622223136,22911526,,Visual arts,cs
452,Nizozemský_institut_architektury,785703,,12372,20230430191445,22751635,,Visual arts,cs
454,Ukijo-e,45710,,103972,20230716204555,22980793,,Visual arts,cs
456,Ukončení_průhledu,784095,,1977,20210604194925,20022431,,Visual arts,cs
457,Hong_Kong_Cultural_Centre_Complex,1515682,,6610,20220430044344,21206252,,Visual arts,cs
458,OEL_manga,1270330,,5638,20220610212721,21375349,,Visual arts,cs
462,Hliněný_výrobek,1201684,,2237,20230316214704,22551156,,Visual arts,cs
465,Cornelius_Gurlitt_(sběratel),1699030,,16142,20230412163252,22692450,,Visual arts,cs
467,X-Men,19987,,46263,20230707221858,22952734,,Visual arts,cs
468,Topičův_salon,730743,,22526,20230409092720,22642915,,Visual arts,cs
471,Jiří_Ptáček_(výtvarník),1690838,,8431,20230625194053,22918708,,Visual arts,cs
473,Grafický_list,280058,,1388,20210806101132,20308713,,Visual arts,cs
474,Fabion,721208,,1327,20160102183735,13192287,,Visual arts,cs
476,Vizuální_antropologie,298509,,7699,20210917061440,20479469,,Visual arts,cs
477,Kristus_pokoušen_ďáblem_(Lucas_van_Leyden),1253535,,5244,20230225185648,22494627,,Visual arts,cs
478,Reverse_graffiti,767847,,1737,20130409083621,10184465,,Visual arts,cs
480,Markéta_Popperová,1553090,,3725,20230712160438,22969331,,Visual arts,cs
481,Olejotisk,529258,,3357,20200710203844,18801535,,Visual arts,cs
482,Adolf_Hölzel,1699749,,7536,20221125074609,21995834,,Visual arts,cs
483,Vorticismus,1463637,,8314,20210808193524,20354754,,Visual arts,cs
485,Lidová_architektura_v_Česku,449841,,20654,20230105000203,22302735,,Visual arts,cs
488,Protorenesance,1230559,,4027,20210228124445,19557708,,Visual arts,cs
492,Akt_(výtvarné_umění),105768,,2414,20211101155802,20599837,,Visual arts,cs
496,Josef_Obeth,888684,,8378,20230222170304,22479499,,Visual arts,cs
498,Bromolejotisk,455025,,4146,20210718200102,20183727,,Visual arts,cs
501,Holíčská_keramika,180968,,4314,20221227213015,22269926,,Visual arts,cs
502,Bozzetto,1659593,,1254,20210213113144,19474824,,Visual arts,cs
503,Hrnčířský_kruh,214652,,3456,20230208105138,22426220,,Visual arts,cs
505,Kartuš,254730,,2066,20210719192042,20204997,,Visual arts,cs
507,Heliografie,319009,,6642,20210806122738,20311861,,Visual arts,cs
509,Architektonické_kreslení,1151678,,973,20220228045507,20983905,,Visual arts,cs
510,Ikona,88365,,5171,20230701001215,22930926,,Visual arts,cs
513,Galéria_F,1699154,,25042,20230628215915,22926085,,Visual arts,cs
515,Jiří_Šetlík,1576857,,12053,20230711093538,22965838,,Visual arts,cs
517,Webový_komiks,209397,,4133,20230704060517,22939490,,Visual arts,cs
518,Hmotová_kompozice,759958,,491,20170303132210,14758637,,Visual arts,cs
521,Art_protis,1382574,,6393,20230605093019,22856861,,Visual arts,cs
523,Exteriér,332242,,2306,20220521111624,21300364,,Visual arts,cs
525,Projekt_Divadelní_architektura_ve_střední_Evropě,564888,,9953,20230308072706,22525653,,Visual arts,cs
526,Wanted_(komiks),332298,,708,20220729153301,21527758,,Visual arts,cs
532,Artušův_dvůr_v_Toruni,1600976,,6218,20201230182152,19305643,,Visual arts,cs
537,Tomáš_Bárta_(výtvarník),1630618,,7117,20230625192807,22918668,,Visual arts,cs
