number,title,pageid,namespace,length,touched,last_revision,langs_count,category,wiki_lang
331,Margitta_Krüger,23801306,,1275,20220626013726,1095039787,,Biography,en
332,Al_Gomes,31085894,,16658,20230614205818,1160173427,,Biography,en
333,Fabio_Calcaterra,26336126,,3119,20230712221146,1165084134,,Biography,en
334,Charlie_Clements_(physician),27428719,,5121,20230311235950,1144124797,,Biography,en
335,Bretislav_Friedrich,53108773,,13264,20230216184204,1139750978,,Biography,en
336,Alfonso_Calderon_(activist),24226801,,11523,20230609062224,1159251186,,Biography,en
337,Mick_Cain,656552,,1606,20230602054715,1158139742,,Biography,en
338,Doña_Croll,6611340,,8993,20230531061707,1157822620,,Biography,en
339,Azerin,49350497,,4266,20220823222053,1106270243,,Biography,en
340,Fabrice_Levet,63244630,,2743,20230525001451,1156857420,,Biography,en
341,Lars_Sigurd_Sunnanå,27364950,,3987,20220412120238,1082302265,,Biography,en
342,Ankit_Mukherjee,59146571,,7499,20230708024326,1164140185,,Biography,en
343,Thomas_Koechlin,54312124,,2135,20230523112123,1156543581,,Biography,en
344,"Jerry_Smith_(basketball,_born_1987)",9611733,,10048,20230709031622,1164399690,,Biography,en
345,Darya_Blashko,66704270,,4562,20230703113258,1163181519,,Biography,en
346,Gong_Shengliang,244903,,3133,20230126143859,1135732781,,Biography,en
347,Calvin_Twigt,68746615,,5871,20230706141212,1163801256,,Biography,en
348,Zbigniew_Skrudlik,30125756,,3215,20230523214512,1156642136,,Biography,en
349,Iceberg_Slim_(musician),70564927,,20539,20230227095716,1141883237,,Biography,en
350,Rangsan_Torsuwan,66441891,,3102,20230211080104,1138730451,,Biography,en
351,Bathsheba_Grossman,817285,,4684,20211119090621,1056033215,,Biography,en
352,Raşit_Meredow,18793181,,8991,20230606191125,1158869417,,Biography,en
353,Adam_Parker,52623019,,7180,20230206164748,1137819755,,Biography,en
354,Oscar_Enestad,49272375,,5971,20230317151956,1145154418,,Biography,en
355,Jeff_Brown_(judge),40758795,,13800,20230722034202,1166522300,,Biography,en
356,Alejandro_Bernales,69891256,,5326,20220726030321,1100473883,,Biography,en
357,Michael_Montes,35625834,,9248,20230702003730,1162937540,,Biography,en
358,Rupert_Pennefather,18643611,,2821,20220302012620,1074759914,,Biography,en
359,Jake_Waters,40447429,,5818,20230629205941,1162552825,,Biography,en
360,Mark_Riggins,24267761,,3751,20200626142216,964609702,,Biography,en
361,Adam_Lisagor,45431793,,10614,20221214214027,1127464744,,Biography,en
362,Shontelle_Woodman,65967253,,4134,20230429130209,1152309641,,Biography,en
363,Jeff_Berwick,10638942,,7437,20230504021734,1153075946,,Biography,en
364,Gints_Meija,20757164,,8593,20230524130954,1156757059,,Biography,en
365,Shawna_Gordon,42148614,,8958,20230509150841,1153989679,,Biography,en
366,Christopher_Beazley,723853,,6704,20210422081744,1019246525,,Biography,en
367,Ryan_McDonough_(NBA_executive),39330816,,5051,20230202163700,1137066285,,Biography,en
368,Tony_Brennan_(Gaelic_footballer),52324590,,5620,20230605115018,1158654418,,Biography,en
369,Peter_Hänggi,24131943,,8375,20230713093225,1165152214,,Biography,en
370,Gemma_Pranita,31828839,,12994,20230429031416,1152253755,,Biography,en
371,Paul_John_(rugby_union),9951029,,3758,20230722141513,1166583626,,Biography,en
372,He_Jinming,42961911,,4907,20220826074748,1106753089,,Biography,en
373,David_Morris_(Scottish_footballer),42269241,,5786,20230708185105,1164310637,,Biography,en
374,Alan_Autry,617425,,17490,20230720134931,1166273647,,Biography,en
375,Melle_Meulensteen,57087127,,5574,20230717132218,1165796552,,Biography,en
376,Larry_Bitensky,30781135,,3038,20210121190303,1166819566,,Biography,en
377,Alyona_Alyona,63735175,,18034,20230531230428,1157939131,,Biography,en
378,Gunnar_Grendstad,17545737,,856,20230112165838,1133193080,,Biography,en
379,Dylan_Fletcher,51652488,,4208,20230525002541,1156858887,,Biography,en
380,Ernando,13659969,,3374,20230705184231,1163605329,,Biography,en
381,Alex_Wharton,1735189,,4833,20220123001717,1067341511,,Biography,en
